,0.08,0.02,0.97
269095592,0.10,-0.15,0.98
269100568,0.03,-0.10,0.99
269105536,0.02,-0.10,1.00
269110472,0.02,-0.13,1.01
269115432,0.02,-0.12,1.00
269120400,-0.00,-0.09,1.01
269125384,-0.02,-0.10,0.99
269130368,-0.02,-0.10,1.00
269135360,-0.02,-0.09,0.98
269140376,-0.02,-0.08,0.99
269145368,-0.01,-0.06,0.98
269150368,-0.01,-0.08,0.98
269155368,-0.01,-0.05,0.98
269160368,0.00,-0.03,0.98
269165248,0.01,-0.03,0.97
269170200,0.03,-0.04,0.97
269175136,0.05,-0.04,0.96
269180080,0.04,-0.02,0.97
269185008,0.06,-0.03,0.95
269190008,0.09,-0.01,0.93
269194984,0.08,-0.01,0.93
269199976,0.08,-0.01,0.94
269204960,0.10,-0.01,0.92
269209912,0.11,-0.02,0.94
269214888,0.11,-0.02,0.94
269219864,0.11,-0.00,0.93
269224824,0.11,-0.01,0.92
269229800,0.12,-0.01,0.94
269234792,0.12,-0.01,0.94
269239768,0.12,-0.00,0.95
269244728,0.11,-0.00,0.95
269249688,0.11,0.01,0.95
269254632,0.10,-0.00,0.94
269259592,0.10,-0.00,0.96
269264560,0.11,-0.01,0.95
269269536,0.12,-0.01,0.96
269274520,0.11,0.01,0.95
269279464,0.10,0.01,0.95
269284392,0.10,-0.00,0.95
269289336,0.11,0.01,0.95
269294296,0.11,-0.00,0.94
269299272,0.11,-0.00,0.96
269304248,0.10,0.01,0.95
269309168,0.13,0.01,0.97
269314112,0.12,0.02,0.97
269319032,0.13,0.00,0.97
269323976,0.12,0.01,0.98
269328944,0.12,0.01,0.99
269333888,0.13,-0.00,0.98
269338856,0.11,-0.01,0.99
269343824,0.13,0.02,1.00
269348768,0.11,0.02,0.98
269353688,0.11,0.02,0.99
269358624,0.10,0.01,0.98
269363560,0.10,0.02,0.97
269368472,0.11,0.01,0.98
269373392,0.10,0.02,0.97
269378296,0.11,0.02,0.97
269383240,0.11,0.02,0.98
269388160,0.09,0.02,0.98
269393072,0.11,0.02,0.97
269397992,0.10,0.04,0.97
269402912,0.08,0.05,0.99
269407824,0.10,0.04,0.97
269412744,0.08,0.04,0.98
269417648,0.11,0.05,0.97
269422584,0.11,0.05,0.98
269427536,0.10,0.06,0.98
269432456,0.11,0.05,0.97
269437384,0.10,0.05,0.98
269442296,0.10,0.05,0.98
269447224,0.10,0.05,0.97
269452136,0.10,0.05,0.97
269457048,0.11,0.04,0.96
269461984,0.12,0.06,0.97
269466936,0.10,0.04,0.97
269471848,0.12,0.03,0.98
269476776,0.11,0.03,0.98
269481704,0.10,0.06,0.97
269486632,0.11,0.05,0.97
269491576,0.11,0.06,0.95
269496528,0.10,0.06,0.95
269501448,0.11,0.06,0.96
269506376,0.11,0.06,0.96
269511320,0.10,0.06,0.94
269516248,0.09,0.07,0.95
269521192,0.10,0.08,0.96
269526104,0.10,0.06,0.96
269531024,0.12,0.07,0.95
269535960,0.11,0.07,0.95
269540888,0.13,0.08,0.95
269545816,0.11,0.07,0.94
269550744,0.11,0.08,0.95
269555664,0.11,0.09,0.94
269560608,0.11,0.09,0.95
269565560,0.11,0.08,0.95
269570488,0.10,0.08,0.93
269575400,0.11,0.08,0.93
269580328,0.11,0.08,0.94
269585272,0.11,0.07,0.94
269590224,0.11,0.08,0.94
269595160,0.11,0.06,0.94
269600096,0.11,0.07,0.94
269605016,0.10,0.08,0.94
269609944,0.10,0.06,0.93
269614856,0.10,0.06,0.95
269619792,0.10,0.05,0.95
269624696,0.09,0.05,0.94
269629616,0.09,0.06,0.96
269634552,0.09,0.05,0.95
269639456,0.08,0.06,0.95
269644368,0.09,0.06,0.95
269649288,0.10,0.06,0.95
269654232,0.08,0.07,0.94
269659144,0.09,0.07,0.94
269664056,0.09,0.06,0.95
269668968,0.10,0.06,0.95
269673880,0.10,0.07,0.95
269678808,0.09,0.07,0.95
269683720,0.10,0.05,0.95
269688632,0.09,0.06,0.96
269693560,0.10,0.06,0.95
269698480,0.11,0.06,0.95
269703416,0.11,0.06,0.96
269708344,0.11,0.05,0.94
269713288,0.09,0.06,0.95
269718208,0.08,0.05,0.96
269723120,0.09,0.07,0.97
269728040,0.11,0.06,0.97
269732976,0.10,0.05,0.95
269737896,0.09,0.06,0.96
269742824,0.07,0.05,0.95
269747736,0.08,0.04,0.95
269752640,0.10,0.05,0.96
269757576,0.08,0.04,0.97
269762504,0.08,0.04,0.95
269767416,0.08,0.06,0.95
269772328,0.08,0.04,0.96
269777256,0.09,0.05,0.95
269782176,0.13,0.09,0.96
269787096,0.09,0.03,0.97
269792008,0.11,0.05,0.95
269796952,0.10,0.06,0.95
269801864,0.11,0.05,0.97
269806792,0.11,0.04,0.97
269811728,0.10,0.03,0.97
269816656,0.11,0.03,0.98
269821608,0.12,0.04,0.98
269826560,0.11,0.03,0.99
269831504,0.10,0.03,0.98
269836432,0.10,0.01,0.97
269841360,0.11,0.03,0.97
269846304,0.10,0.02,0.97
269851240,0.10,0.03,0.97
269856152,0.11,0.04,0.98
269861088,0.10,0.02,0.97
269866016,0.10,0.05,0.97
269870952,0.11,0.05,0.97
269875880,0.10,0.05,0.97
269880792,0.11,0.04,0.97
269885736,0.12,0.06,0.96
269890664,0.12,0.05,0.97
269895608,0.11,0.05,0.97
269900552,0.13,0.06,0.97
269905488,0.11,0.05,0.97
269910408,0.11,0.06,0.98
269915336,0.10,0.04,0.98
269920248,0.10,0.04,0.98
269925192,0.10,0.04,1.00
269930104,0.10,0.04,0.99
269935016,0.11,0.04,0.97
269939968,0.11,0.03,0.98
269944880,0.09,0.05,0.97
269949792,0.11,0.03,0.97
269954736,0.10,0.03,0.98
269959656,0.10,0.05,0.98
269964592,0.11,0.05,0.98
269969528,0.09,0.04,0.99
269974432,0.09,0.04,0.99
269979336,0.08,0.04,0.98
269984272,0.06,0.04,0.98
269989200,0.07,0.04,0.99
269994120,0.09,0.05,0.99
269999024,0.09,0.05,0.98
270003952,0.10,0.03,0.98
270008896,0.11,0.05,0.98
270013824,0.10,0.04,0.96
270018752,0.10,0.03,0.98
270023672,0.10,0.05,0.97
270028600,0.10,0.04,0.98
270033528,0.10,0.04,0.99
270038440,0.10,0.05,0.98
270043360,0.10,0.04,0.98
270048272,0.11,0.04,0.98
270053224,0.10,0.05,0.98
270058136,0.12,0.03,0.97
270063064,0.11,0.03,0.99
270068008,0.11,0.03,0.97
270072952,0.10,0.05,0.98
270077864,0.11,0.04,0.97
270082800,0.12,0.03,0.97
270087720,0.08,0.03,0.97
270092632,0.09,0.05,0.97
270097560,0.08,0.02,0.97
270102472,0.09,0.04,0.98
270107376,0.11,0.02,0.98
270112304,0.10,0.02,0.98
270117240,0.09,0.01,0.98
270122168,0.09,0.02,0.97
270127064,0.10,0.01,0.97
270132000,0.09,0.01,1.00
270136936,0.10,0.00,1.00
270141840,0.09,0.01,1.00
270146784,0.11,-0.00,0.99
270151736,0.11,0.01,0.99
270156680,0.11,0.01,0.97
270161616,0.13,-0.01,0.99
270166608,0.12,0.01,0.99
270171568,0.14,0.01,0.98
270176536,0.14,0.01,0.98
270181456,0.14,-0.00,0.97
270186424,0.15,0.01,0.95
270191368,0.15,-0.01,0.96
270196344,0.15,0.01,0.95
270201304,0.17,0.00,0.94
270206232,0.16,-0.00,0.95
270211216,0.19,0.01,0.94
270216152,0.16,0.01,0.94
270221104,0.18,0.02,0.93
270226032,0.17,0.01,0.92
270230968,0.17,-0.01,0.92
270235984,0.18,0.01,0.92
270240920,0.17,0.00,0.92
270245832,0.16,-0.01,0.91
270250808,0.16,-0.01,0.91
270255784,0.15,-0.00,0.91
270260752,0.14,-0.00,0.90
270265712,0.15,0.01,0.90
270270640,0.14,0.01,0.89
270275608,0.16,0.05,0.90
270280544,0.16,0.05,0.89
270285464,0.16,0.06,0.90
270290384,0.16,0.05,0.89
270295320,0.17,0.05,0.89
270300264,0.15,0.06,0.89
270305208,0.15,0.06,0.89
270310144,0.20,0.07,0.89
270315056,0.16,0.06,0.90
270319984,0.19,0.06,0.89
270324936,0.18,0.06,0.90
270329840,0.15,0.06,0.91
270334800,0.15,0.05,0.90
270339712,0.15,0.06,0.91
270344648,0.13,0.06,0.89
270349592,0.13,0.07,0.89
270354536,0.14,0.06,0.90
270359448,0.14,0.06,0.91
270364376,0.17,0.06,0.91
270369320,0.15,0.07,0.89
270374264,0.16,0.06,0.90
270379216,0.13,0.08,0.90
270384144,0.13,0.06,0.90
270389072,0.14,0.07,0.89
270393992,0.12,0.06,0.90
270398928,0.12,0.07,0.89
270403856,0.13,0.06,0.91
270408792,0.13,0.07,0.92
270413720,0.13,0.06,0.93
270418648,0.11,0.06,0.91
270423592,0.13,0.06,0.91
270428544,0.11,0.08,0.92
270433464,0.10,0.08,0.93
270438360,0.11,0.06,0.92
270443288,0.11,0.07,0.93
270448232,0.14,0.06,0.94
270453176,0.15,0.06,0.95
270458104,0.16,0.05,0.96
270463032,0.16,0.03,0.95
270467968,0.14,0.03,0.96
270472888,0.16,0.03,0.95
270477848,0.25,0.04,0.95
270482768,0.31,0.07,0.98
270487704,0.23,-0.03,1.00
270492664,0.40,-0.42,1.56
270497648,-0.02,-0.24,1.31
270502680,0.53,-0.33,1.86
270507672,0.61,-0.24,1.74
270512664,0.00,-0.37,1.56
270517640,-0.15,-0.27,1.49
270522696,-0.00,-0.08,1.43
270527688,0.18,0.01,1.45
270532648,0.21,-0.00,1.41
270537648,0.15,-0.03,1.34
270542648,0.05,-0.03,1.27
270547632,-0.07,-0.03,1.19
270552664,-0.06,-0.01,1.11
270557688,0.09,-0.03,1.02
270502680,270557688,1.96,0.53,-0.33,1.86,tap-1
270619496,0.34,-0.04,0.95
270624456,0.34,-0.04,0.95
270629432,0.36,-0.02,0.95
270634384,0.35,-0.02,0.94
270639368,0.34,-0.02,0.92
270644320,0.33,-0.02,0.91
270649296,0.30,-0.00,0.90
270654264,0.28,0.01,0.89
270659208,0.24,0.02,0.89
270664136,0.18,0.01,0.87
270669072,0.22,0.04,0.87
270674008,0.15,0.04,0.89
270678952,0.16,0.03,0.87
270683904,0.15,0.04,0.86
270688840,0.13,0.03,0.86
270693768,0.14,0.03,0.86
270698712,0.15,0.02,0.84
270703640,0.10,0.01,0.84
270708568,0.11,0.01,0.84
270713528,0.12,0.03,0.84
270718456,0.11,0.05,0.83
270723392,0.08,0.03,0.84
270728296,0.10,0.03,0.83
270733232,0.09,0.02,0.84
270738160,0.09,0.03,0.84
270743080,0.09,0.03,0.87
270748016,0.06,0.01,0.88
270752944,0.07,0.00,0.90
270757848,0.04,0.00,0.90
270762744,0.04,0.00,0.90
270767640,0.02,-0.01,0.92
270772624,0.01,-0.03,0.93
270777568,-0.02,-0.02,0.94
270782560,-0.03,-0.01,0.94
270787552,-0.07,-0.01,0.94
270792584,-0.07,-0.00,0.94
270797576,-0.09,-0.01,0.93
270802584,-0.10,0.01,0.92
270807584,-0.09,0.00,0.90
270812520,-0.10,0.00,0.91
270817472,-0.10,0.02,0.91
270822432,-0.08,0.02,0.90
270827368,-0.09,0.03,0.89
270832328,-0.07,0.01,0.90
270837280,-0.09,0.02,0.90
270842232,-0.08,0.02,0.91
270847208,-0.07,0.03,0.91
270852160,-0.07,0.01,0.91
270857120,-0.09,0.03,0.90
270862064,-0.04,0.01,0.92
270867032,-0.05,0.03,0.93
270871984,-0.05,0.01,0.92
270876968,-0.13,-0.08,0.91
270881976,-0.03,0.08,0.88
270886944,-0.07,0.04,0.90
270891904,-0.03,0.01,0.88
270896864,-0.00,0.01,0.89
270901848,0.03,0.03,0.89
270906752,0.07,0.03,0.90
270911664,0.05,0.06,0.90
270916584,0.09,0.05,0.88
270921504,0.13,0.05,0.87
270926440,0.15,0.05,0.87
270931368,0.22,0.01,0.90
270936296,0.21,0.03,0.89
270941240,0.31,-0.08,1.09
270946216,0.05,-0.48,1.51
270951200,0.36,-0.34,1.84
270956200,0.62,-0.39,1.81
270961200,0.04,-0.39,1.55
270966168,-0.14,-0.37,1.49
270971208,-0.09,-0.19,1.42
270976248,0.05,-0.11,1.42
270981232,0.11,-0.10,1.37
270986256,0.07,-0.08,1.36
270991232,-0.08,-0.11,1.26
270996280,-0.16,-0.06,1.24
271001312,-0.18,-0.06,1.16
271006344,-0.18,-0.05,1.09
271011336,-0.07,-0.10,0.98
270956200,271011336,1.95,0.62,-0.39,1.81,tap-2
271073184,0.01,-0.05,0.98
271078144,0.02,-0.03,0.97
271083112,0.03,-0.03,0.96
271088072,0.04,-0.08,0.97
271093016,0.05,-0.04,0.96
271097952,0.02,-0.03,0.97
271102936,0.01,-0.05,0.96
271107896,0.01,-0.04,0.96
271112856,-0.03,0.01,0.97
271117832,-0.01,-0.03,0.96
271122824,0.00,-0.02,0.96
271127696,0.00,-0.01,0.97
271132632,0.01,0.00,0.98
271137560,0.02,0.01,0.98
271142512,0.05,0.01,0.98
271147440,0.05,0.03,0.98
271152384,0.07,0.01,0.98
271157328,0.10,0.02,0.99
271162248,0.11,0.01,0.99
271167192,0.14,0.01,1.00
271172160,0.14,0.02,0.98
271177080,0.16,0.01,0.98
271182024,0.16,0.01,0.97
271186968,0.16,0.01,0.97
271191928,0.18,0.00,0.96
271196856,0.18,0.01,0.95
271201808,0.19,0.02,0.95
271206744,0.18,0.01,0.97
271211680,0.18,0.02,0.97
271216600,0.20,0.02,0.97
271221536,0.20,0.01,0.97
271226448,0.18,0.02,0.96
271231368,0.15,0.03,0.96
271236304,0.12,0.04,0.96
271241256,0.13,0.04,0.97
271246208,0.11,0.05,0.97
271251136,0.12,0.05,0.96
271256072,0.11,0.04,0.97
271261000,0.13,0.04,0.97
271265944,0.13,0.05,0.98
271270864,0.15,0.03,0.98
271275816,0.11,0.06,0.97
271280752,0.10,0.06,0.97
271285656,0.13,0.06,0.97
271290600,0.12,0.06,0.98
271295536,0.14,0.05,0.97
271300488,0.14,0.06,0.97
271305416,0.17,0.06,0.95
271310344,0.16,0.05,0.95
271315264,0.17,0.05,0.96
271320216,0.20,0.05,0.97
271325128,0.20,0.05,0.94
271330040,0.18,0.05,0.95
271334960,0.20,0.05,0.94
271339904,0.20,0.06,0.95
271344824,0.21,0.08,0.95
271349736,0.21,0.08,0.95
271354672,0.19,0.07,0.96
271359600,0.19,0.07,0.96
271364544,0.18,0.07,0.97
271369472,0.17,0.07,0.96
271374408,0.16,0.08,0.96
271379336,0.15,0.08,0.95
271384264,0.15,0.06,0.95
271389224,0.13,0.07,0.95
271394168,0.14,0.07,0.95
271399112,0.13,0.08,0.98
271404040,0.13,0.09,0.97
271408968,0.13,0.06,0.95
271413912,0.12,0.07,0.95
271418832,0.12,0.08,0.95
271423784,0.13,0.08,0.96
271428712,0.14,0.08,0.95
271433640,0.14,0.07,0.97
271438584,0.16,0.07,0.96
271443536,0.16,0.07,0.96
271448472,0.18,0.06,0.95
271453400,0.17,0.06,0.95
271458328,0.18,0.07,0.94
271463256,0.19,0.08,0.94
271468200,0.18,0.07,0.94
271473128,0.19,0.08,0.95
271478048,0.20,0.08,0.94
271482968,0.18,0.08,0.94
271487912,0.18,0.08,0.95
271492840,0.16,0.08,0.95
271497784,0.15,0.08,0.94
271502712,0.15,0.08,0.95
271507656,0.13,0.11,0.94
271512600,0.13,0.10,0.92
271517552,0.11,0.09,0.92
271522488,0.12,0.10,0.92
271527416,0.12,0.10,0.92
271532344,0.11,0.09,0.94
271537272,0.13,0.09,0.94
271542216,0.13,0.08,0.93
271547160,0.14,0.08,0.94
271552088,0.15,0.09,0.94
271557016,0.14,0.10,0.93
271561952,0.13,0.08,0.94
271566888,0.13,0.09,0.94
271571808,0.14,0.09,0.94
271576744,0.14,0.10,0.94
271581680,0.16,0.09,0.95
271586616,0.14,0.10,0.94
271591560,0.13,0.09,0.94
271596504,0.13,0.08,0.92
271601432,0.15,0.09,0.93
271606376,0.14,0.10,0.92
271611312,0.14,0.09,0.93
271616264,0.15,0.08,0.93
271621208,0.13,0.09,0.95
271626152,0.11,0.08,0.94
271631080,0.13,0.08,0.96
271636008,0.11,0.08,0.96
271640936,0.10,0.07,0.97
271645856,0.08,0.08,0.97
271650760,0.10,0.08,0.97
271655680,0.09,0.07,0.97
271660600,0.10,0.06,0.98
271665528,0.08,0.06,0.97
271670456,0.11,0.08,0.96
271675368,0.11,0.06,0.95
271680296,0.11,0.07,0.96
271685240,0.11,0.07,0.96
271690184,0.11,0.07,0.94
271695112,0.11,0.07,0.94
271700040,0.12,0.08,0.96
271704968,0.11,0.08,0.95
271709904,0.12,0.08,0.95
271714880,0.11,0.08,0.94
271719800,0.11,0.10,0.94
271724744,0.10,0.08,0.94
271729664,0.11,0.09,0.95
271734600,0.11,0.08,0.95
271739544,0.11,0.08,0.95
271744488,0.10,0.08,0.94
271749400,0.09,0.08,0.94
271754304,0.09,0.07,0.94
271759240,0.10,0.08,0.93
271764168,0.11,0.07,0.94
271769096,0.11,0.08,0.94
271774032,0.11,0.06,0.95
271778952,0.13,0.06,0.94
271783904,0.12,0.07,0.95
271788840,0.13,0.07,0.95
271793784,0.13,0.06,0.95
271798720,0.13,0.07,0.95
271803640,0.13,0.08,0.97
271808576,0.14,0.07,0.96
271813512,0.15,0.08,0.94
271818448,0.14,0.07,0.95
271823400,0.13,0.07,0.94
271828328,0.13,0.05,0.95
271833272,0.15,0.06,0.95
271838224,0.12,0.07,0.96
271843184,0.11,0.08,0.94
271848112,0.12,0.06,0.95
271853048,0.12,0.07,0.96
271857976,0.13,0.06,0.95
271862928,0.12,0.07,0.95
271867848,0.11,0.07,0.96
271872800,0.13,0.06,0.96
271877720,0.11,0.06,0.97
271882648,0.11,0.06,0.96
271887576,0.12,0.06,0.97
271892520,0.10,0.05,0.97
271897448,0.11,0.06,0.98
271902376,0.10,0.05,0.95
271907304,0.10,0.05,0.97
271912240,0.10,0.05,0.97
271917168,0.09,0.06,0.96
271922072,0.10,0.05,0.97
271927000,0.10,0.05,0.97
271931936,0.10,0.03,0.97
271936848,0.10,0.05,0.97
271941776,0.11,0.04,0.96
271946696,0.11,0.05,0.98
271951632,0.10,0.05,0.97
271956576,0.10,0.04,0.98
271961512,0.11,0.04,0.97
271966472,0.13,0.05,0.96
271971408,0.12,0.03,1.00
271976320,0.14,0.03,0.99
271981256,0.13,0.03,1.00
271986208,0.13,0.03,0.99
271991144,0.12,0.04,0.99
271996064,0.13,0.03,0.98
272000984,0.14,0.03,1.00
272005920,0.13,0.03,0.99
272010840,0.13,0.03,1.00
272015776,0.13,0.03,0.98
272020688,0.13,0.04,0.99
272025616,0.13,0.04,0.98
272030560,0.14,0.03,0.98
272035504,0.14,0.03,0.98
272040464,0.15,0.05,0.99
272045392,0.14,0.04,0.98
272050320,0.14,0.03,0.98
272055248,0.14,0.04,0.98
272060192,0.15,0.05,0.98
272065144,0.12,0.02,0.97
272070072,0.15,0.03,0.98
272075016,0.14,0.03,0.97
272079944,0.15,0.03,0.97
272084888,0.15,0.04,0.97
272089824,0.13,0.03,1.00
272094744,0.15,0.03,0.99
272099672,0.13,0.03,0.97
272104608,0.15,0.02,1.00
272109520,0.14,0.02,0.98
272114464,0.14,0.02,0.99
272119392,0.15,0.02,1.00
272124320,0.13,0.02,1.01
272129264,0.14,0.01,1.03
272134216,0.14,0.01,1.01
272139160,0.14,0.01,1.00
272144104,0.15,0.02,1.00
272149040,0.14,0.01,1.01
272153992,0.13,0.01,1.02
272158936,0.13,-0.00,1.01
272163920,0.15,0.00,1.01
272168864,0.15,-0.01,1.00
272173832,0.15,-0.01,1.02
272178832,0.14,-0.01,1.01
272183824,0.12,-0.01,1.02
272188800,0.14,-0.01,1.00
272193784,0.13,-0.01,1.02
272198752,0.15,-0.01,1.02
272203744,0.15,-0.01,1.02
272208728,0.15,-0.03,1.01
272213704,0.16,-0.02,1.03
272218680,0.16,-0.01,1.01
272223656,0.16,-0.02,1.00
272228624,0.16,-0.02,1.00
272233608,0.16,-0.01,1.00
272238576,0.16,-0.00,1.00
272243552,0.15,-0.02,0.99
272248520,0.14,-0.01,0.98
272253520,0.15,0.00,0.98
272258456,0.17,-0.01,0.97
272263448,0.15,0.01,0.96
272268368,0.16,0.01,0.97
272273304,0.16,0.02,0.97
272278248,0.16,0.01,0.97
272283216,0.16,0.01,0.96
272288168,0.15,0.01,0.94
272293120,0.16,0.02,0.95
272298056,0.16,0.02,0.96
272302984,0.16,0.01,0.95
272307912,0.14,0.02,0.95
272312872,0.16,0.02,0.92
272317800,0.18,0.01,0.97
272322744,0.15,0.04,0.93
272327672,0.15,0.04,0.93
272332608,0.16,0.04,0.92
272337552,0.17,0.04,0.93
272342488,0.17,0.04,0.91
272347432,0.16,0.06,0.93
272352360,0.20,0.06,0.91
272357272,0.20,0.05,0.90
272362192,0.20,0.06,0.91
272367136,0.16,0.04,0.90
272372048,0.19,0.07,0.92
272376976,0.18,0.06,0.90
272381904,0.16,0.04,0.89
272386856,0.28,0.06,0.88
272391776,0.17,0.07,0.90
272396704,0.19,0.02,0.87
272401624,0.21,0.06,0.86
272406544,0.21,0.05,0.83
272411488,0.20,0.07,0.82
272416416,0.21,0.08,0.82
272421328,0.20,0.12,0.81
272426264,0.21,0.14,0.81
272431224,0.19,0.15,0.82
272436176,0.21,0.14,0.85
272441136,0.22,0.14,0.87
272446080,0.25,0.13,0.89
272451032,0.24,0.11,0.90
272455976,0.20,0.10,0.94
272460904,0.18,0.08,0.95
272465824,0.16,0.07,0.98
272470776,0.16,0.01,0.94
272475728,0.06,0.06,0.95
272480632,0.17,0.06,0.97
272485560,0.11,0.07,0.95
272490488,0.03,0.06,0.96
272495448,0.06,0.06,0.95
272500360,0.08,0.08,0.97
272505272,0.16,0.02,0.96
272510224,0.20,0.00,0.94
272515160,0.21,-0.01,0.94
272520128,0.19,0.04,0.89
272525056,0.18,-0.04,0.88
272530048,0.05,-0.66,1.74
272535016,0.23,-0.38,1.58
272540008,0.84,-0.44,1.95
272545000,0.54,-0.39,1.54
272549992,-0.12,-0.52,1.42
272555032,-0.10,-0.31,1.35
272560064,0.11,-0.11,1.36
272565064,0.28,-0.09,1.35
272570040,0.19,-0.16,1.30
272575040,0.02,-0.12,1.22
272580048,-0.10,-0.09,1.14
272585064,-0.08,-0.11,1.05
272590064,-0.08,-0.10,0.95
272540008,272590064,2.17,0.84,-0.44,1.95,tap-1
272651912,0.33,-0.14,0.94
272656904,0.30,-0.14,0.96
272661880,0.33,-0.13,0.96
272666888,0.32,-0.13,0.95
272671880,0.33,-0.14,0.94
272676888,0.30,-0.14,0.93
272681864,0.28,-0.13,0.92
272686848,0.22,-0.08,0.93
272691824,0.23,-0.10,0.94
272696808,0.19,-0.10,0.92
272701768,0.16,-0.08,0.91
272706728,0.18,-0.08,0.91
272711672,0.15,-0.06,0.90
272716632,0.14,-0.05,0.90
272721576,0.15,-0.04,0.90
272726576,0.16,-0.01,0.89
272731568,0.15,-0.01,0.88
272736576,0.16,-0.00,0.89
272741552,0.15,-0.01,0.90
272746544,0.15,0.00,0.89
272751480,0.13,-0.01,0.89
272756456,0.13,-0.00,0.88
272761432,0.11,0.01,0.89
272766376,0.11,-0.01,0.87
272771352,0.09,0.00,0.89
272776256,0.08,0.03,0.91
272781192,0.08,-0.00,0.89
272786152,0.07,0.02,0.90
272791064,0.05,-0.01,0.89
272796016,0.02,0.01,0.90
272800936,0.01,0.00,0.89
272805848,-0.00,0.00,0.90
272810776,-0.03,0.01,0.88
272815728,-0.05,-0.02,0.90
272820704,-0.04,-0.01,0.87
272825704,-0.06,0.01,0.88
272830672,-0.05,0.01,0.89
272835640,-0.04,-0.01,0.86
272840640,-0.03,-0.00,0.88
272845624,-0.07,0.02,0.86
272850568,-0.03,-0.00,0.86
272855560,-0.04,0.02,0.87
272860528,-0.05,-0.03,0.86
272865528,0.00,-0.02,0.87
272870488,-0.01,0.01,0.89
272875472,-0.05,0.00,0.86
272880424,-0.06,0.01,0.87
272885360,-0.06,-0.01,0.89
272890336,-0.05,-0.01,0.88
272895328,-0.08,-0.01,0.88
272900312,-0.07,-0.01,0.86
272905304,-0.10,0.02,0.89
272910248,-0.08,0.01,0.90
272915224,-0.07,0.01,0.89
272920192,-0.08,0.04,0.84
272925152,-0.12,0.06,0.81
272930152,-0.12,0.06,0.81
272935160,-0.07,0.06,0.78
272940104,-0.01,0.04,0.79
272945064,-0.02,0.04,0.82
272950024,0.04,0.00,0.84
272954928,0.13,-0.04,0.86
272959928,0.15,-0.07,0.91
272964904,0.10,-0.86,1.98
272969888,0.09,-0.51,1.63
272974864,0.70,-0.58,2.02
272979856,0.27,-0.44,1.57
272984864,-0.18,-0.61,1.52
272989912,-0.13,-0.35,1.41
272994968,0.02,-0.21,1.43
272999944,-0.00,-0.15,1.43
273004968,0.02,-0.15,1.39
273009960,-0.09,-0.10,1.32
273014968,-0.25,-0.08,1.24
273019984,-0.28,-0.08,1.15
273024992,-0.21,-0.06,1.07
273030016,-0.01,-0.11,0.96
272974864,273030016,2.22,0.70,-0.58,2.02,tap-2
273091856,0.12,-0.11,1.01
273096856,0.05,-0.07,1.02
273101800,0.05,-0.09,1.01
273106744,0.07,-0.09,1.03
273111688,0.06,-0.09,1.03
273116648,0.02,-0.08,1.03
273121584,0.01,-0.08,1.03
273126552,-0.02,-0.07,1.02
273131560,-0.02,-0.06,1.02
273136552,0.00,-0.03,1.02
273141456,-0.04,-0.01,1.02
273146480,-0.00,-0.04,1.02
273151480,0.02,0.00,1.02
273156424,0.06,-0.08,1.00
273161368,0.04,0.03,1.02
273166272,0.01,0.07,0.98
273171208,0.02,0.05,1.00
273176136,0.09,0.01,1.00
273181048,0.10,0.02,1.01
273185976,0.11,0.01,0.99
273190904,0.10,0.03,1.01
273195864,0.10,0.02,0.99
273200776,0.11,0.03,0.97
273205704,0.11,0.04,0.97
273210632,0.11,0.03,0.98
273215560,0.12,0.03,0.97
273220504,0.14,0.04,0.97
273225448,0.15,0.04,0.97
273230400,0.14,0.02,0.95
273235320,0.14,0.02,0.93
273240264,0.15,0.02,0.94
273245216,0.14,0.03,0.95
273250152,0.14,0.01,0.95
273255096,0.14,0.02,0.96
273260024,0.14,0.03,0.95
273264952,0.13,0.05,0.95
273269888,0.13,0.06,0.97
273274848,0.12,0.05,0.98
273279768,0.12,0.05,0.98
273284696,0.13,0.05,1.01
273289632,0.11,0.05,1.00
273294552,0.10,0.06,0.98
273299472,0.13,0.05,0.98
273304424,0.14,0.05,0.98
273309344,0.16,0.05,0.98
273314272,0.14,0.06,0.97
273319208,0.13,0.05,0.97
273324152,0.13,0.05,0.97
273329080,0.13,0.06,0.97
273334008,0.15,0.07,0.96
273338960,0.13,0.07,0.95
273343896,0.13,0.06,0.95
273348856,0.13,0.09,0.95
273353776,0.15,0.08,0.96
273358712,0.13,0.07,0.95
273363640,0.14,0.09,0.96
273368568,0.12,0.09,0.97
273373512,0.13,0.09,0.94
273378456,0.13,0.08,0.95
273383376,0.12,0.09,0.94
273388312,0.12,0.10,0.94
273393248,0.13,0.10,0.94
273398192,0.13,0.10,0.94
273403152,0.12,0.10,0.92
273408112,0.13,0.11,0.94
273413064,0.13,0.12,0.94
273418008,0.13,0.10,0.94
273422952,0.14,0.10,0.92
273427888,0.16,0.10,0.94
273432848,0.16,0.10,0.94
273437768,0.16,0.08,0.95
273442696,0.16,0.09,0.94
273447624,0.16,0.09,0.94
273452552,0.14,0.10,0.92
273457504,0.15,0.09,0.94
273462440,0.15,0.11,0.94
273467376,0.15,0.09,0.93
273472304,0.15,0.10,0.94
273477240,0.14,0.10,0.94
273482184,0.15,0.12,0.95
273487144,0.16,0.09,0.93
273492072,0.15,0.12,0.92
273497016,0.16,0.09,0.94
273501944,0.16,0.10,0.93
273506888,0.18,0.10,0.94
273511832,0.16,0.10,0.94
